estado,hay_evidencia,subcoleccion,vegetacion_tipo,distancia_centro,nombre_anp_str,lat_seg_sitmuest,perturbado,lon_seg_sitmuest,uso_suelo_tipo,empty,lat_min_cam,azimut,predio,condiciones_ambientales,lon_seg_cam,id,altitud_cam,comentario_cam,gps_error_sitmuest,fecha_inclusion,tenencia,lat_grado_cam,nombre_congl,municipio,labeled,fecha_visita,nombre_comun,estado_str,sensibilidad,lon_grado_cam,altitud_sitmuest,lat_seg_cam,lon_min_sitmuest,municipio_str,lat_min_sitmuest,resolucion,ruta,monitoreo_tipo,institucion,id_congl,lon_grado_sitmuest,elipsoide_cam,elipsoide_sitmuest,compania,gps_error_cam,fecha_foto,lon_min_cam,coord_latitud,nombre_camara,lat_grado_sitmuest,id_07,id_original,sitio_numero,nombre_cientifico,existe,comentario_congl,nombre_anp,coord_longitud,tipo_congl
Baja California,,especimen,,10.5,,44.699999999996,,14.9000000003991,,,5,,Desconocido,,14.8999999999898,ESP-4934,121.0,"Comentario trap_camera: Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas. Comentario equip_camera Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas.",3.0,2017-01-01T00:00:00Z,3 Propiedad particular,31,2067,Ensenada,false,2014-10-13T00:00:00Z,Sin identificar,Baja California,High,116,121.0,44.699999999996,3,Ensenada,5,2MP,2067/2014_10/fotos_videos/2067_S3_FCT_20141013_41.JPG,SAC-MOD,CONAFOR,33,116,WGS84,WGS84,,3.0,2014-10-13T14:53:28Z,3,31.09575,CONAFOR_2670_93,31,,4934,Sitio 3,Sin identificar,T,Sin observaciones.,,-116.054138888889,7 Biodiversidad
Baja California,,especimen,,10.5,,44.699999999996,,14.9000000003991,,,5,,Desconocido,,14.8999999999898,ESP-4926,121.0,"Comentario trap_camera: Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas. Comentario equip_camera Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas.",3.0,2017-01-01T00:00:00Z,3 Propiedad particular,31,2067,Ensenada,false,2014-10-13T00:00:00Z,Sin identificar,Baja California,High,116,121.0,44.699999999996,3,Ensenada,5,2MP,2067/2014_10/fotos_videos/2067_S3_FCT_20141013_32.JPG,SAC-MOD,CONAFOR,33,116,WGS84,WGS84,,3.0,2014-10-13T15:32:50Z,3,31.09575,CONAFOR_2670_93,31,,4926,Sitio 3,Sin identificar,T,Sin observaciones.,,-116.054138888889,7 Biodiversidad
Baja California,,especimen,,10.5,,44.699999999996,,14.9000000003991,,,5,,Desconocido,,14.8999999999898,ESP-4946,121.0,"Comentario trap_camera: Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas. Comentario equip_camera Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas.",3.0,2017-01-01T00:00:00Z,3 Propiedad particular,31,2067,Ensenada,false,2014-10-13T00:00:00Z,Sin identificar,Baja California,High,116,121.0,44.699999999996,3,Ensenada,5,2MP,2067/2014_10/fotos_videos/2067_S3_FCT_20141013_54.JPG,SAC-MOD,CONAFOR,33,116,WGS84,WGS84,,3.0,2014-10-13T14:46:14Z,3,31.09575,CONAFOR_2670_93,31,,4946,Sitio 3,Sin identificar,T,Sin observaciones.,,-116.054138888889,7 Biodiversidad
Baja California,,especimen,,10.5,,44.699999999996,,14.9000000003991,,,5,,Desconocido,,14.8999999999898,ESP-4954,121.0,"Comentario trap_camera: Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas. Comentario equip_camera Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas.",3.0,2017-01-01T00:00:00Z,3 Propiedad particular,31,2067,Ensenada,false,2014-10-13T00:00:00Z,Sin identificar,Baja California,High,116,121.0,44.699999999996,3,Ensenada,5,2MP,2067/2014_10/fotos_videos/2067_S3_FCT_20141013_63.JPG,SAC-MOD,CONAFOR,33,116,WGS84,WGS84,,3.0,2014-10-13T14:42:26Z,3,31.09575,CONAFOR_2670_93,31,,4954,Sitio 3,Sin identificar,T,Sin observaciones.,,-116.054138888889,7 Biodiversidad
Baja California,,especimen,,10.5,,44.699999999996,,14.9000000003991,,,5,,Desconocido,,14.8999999999898,ESP-4972,121.0,"Comentario trap_camera: Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas. Comentario equip_camera Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas.",3.0,2017-01-01T00:00:00Z,3 Propiedad particular,31,2067,Ensenada,false,2014-10-13T00:00:00Z,Sin identificar,Baja California,High,116,121.0,44.699999999996,3,Ensenada,5,2MP,2067/2014_10/fotos_videos/2067_S3_FCT_20141013_83.JPG,SAC-MOD,CONAFOR,33,116,WGS84,WGS84,,3.0,2014-10-13T13:28:25Z,3,31.09575,CONAFOR_2670_93,31,,4972,Sitio 3,Sin identificar,T,Sin observaciones.,,-116.054138888889,7 Biodiversidad
Baja California,,especimen,,10.5,,44.699999999996,,14.9000000003991,,,5,,Desconocido,,14.8999999999898,ESP-4968,121.0,"Comentario trap_camera: Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas. Comentario equip_camera Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas.",3.0,2017-01-01T00:00:00Z,3 Propiedad particular,31,2067,Ensenada,false,2014-10-13T00:00:00Z,Sin identificar,Baja California,High,116,121.0,44.699999999996,3,Ensenada,5,2MP,2067/2014_10/fotos_videos/2067_S3_FCT_20141013_78.JPG,SAC-MOD,CONAFOR,33,116,WGS84,WGS84,,3.0,2014-10-13T13:30:36Z,3,31.09575,CONAFOR_2670_93,31,,4968,Sitio 3,Sin identificar,T,Sin observaciones.,,-116.054138888889,7 Biodiversidad
Baja California,,especimen,,10.5,,44.699999999996,,14.9000000003991,,,5,,Desconocido,,14.8999999999898,ESP-4942,121.0,"Comentario trap_camera: Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas. Comentario equip_camera Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas.",3.0,2017-01-01T00:00:00Z,3 Propiedad particular,31,2067,Ensenada,false,2014-10-13T00:00:00Z,Sin identificar,Baja California,High,116,121.0,44.699999999996,3,Ensenada,5,2MP,2067/2014_10/fotos_videos/2067_S3_FCT_20141013_50.JPG,SAC-MOD,CONAFOR,33,116,WGS84,WGS84,,3.0,2014-10-13T14:47:55Z,3,31.09575,CONAFOR_2670_93,31,,4942,Sitio 3,Sin identificar,T,Sin observaciones.,,-116.054138888889,7 Biodiversidad
Baja California,,especimen,,10.5,,44.699999999996,,14.9000000003991,,,5,,Desconocido,,14.8999999999898,ESP-4974,121.0,"Comentario trap_camera: Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas. Comentario equip_camera Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas.",3.0,2017-01-01T00:00:00Z,3 Propiedad particular,31,2067,Ensenada,false,2014-10-13T00:00:00Z,Sin identificar,Baja California,High,116,121.0,44.699999999996,3,Ensenada,5,2MP,2067/2014_10/fotos_videos/2067_S3_FCT_20141013_85.JPG,SAC-MOD,CONAFOR,33,116,WGS84,WGS84,,3.0,2014-10-13T13:28:22Z,3,31.09575,CONAFOR_2670_93,31,,4974,Sitio 3,Sin identificar,T,Sin observaciones.,,-116.054138888889,7 Biodiversidad
Baja California,,especimen,,10.5,,44.699999999996,,14.9000000003991,,,5,,Desconocido,,14.8999999999898,ESP-4950,121.0,"Comentario trap_camera: Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas. Comentario equip_camera Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas.",3.0,2017-01-01T00:00:00Z,3 Propiedad particular,31,2067,Ensenada,false,2014-10-13T00:00:00Z,Sin identificar,Baja California,High,116,121.0,44.699999999996,3,Ensenada,5,2MP,2067/2014_10/fotos_videos/2067_S3_FCT_20141013_59.JPG,SAC-MOD,CONAFOR,33,116,WGS84,WGS84,,3.0,2014-10-13T14:43:22Z,3,31.09575,CONAFOR_2670_93,31,,4950,Sitio 3,Sin identificar,T,Sin observaciones.,,-116.054138888889,7 Biodiversidad
Baja California,,especimen,,10.5,,44.699999999996,,14.9000000003991,,,5,,Desconocido,,14.8999999999898,ESP-4953,121.0,"Comentario trap_camera: Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas. Comentario equip_camera Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas.",3.0,2017-01-01T00:00:00Z,3 Propiedad particular,31,2067,Ensenada,false,2014-10-13T00:00:00Z,Sin identificar,Baja California,High,116,121.0,44.699999999996,3,Ensenada,5,2MP,2067/2014_10/fotos_videos/2067_S3_FCT_20141013_62.JPG,SAC-MOD,CONAFOR,33,116,WGS84,WGS84,,3.0,2014-10-13T14:42:27Z,3,31.09575,CONAFOR_2670_93,31,,4953,Sitio 3,Sin identificar,T,Sin observaciones.,,-116.054138888889,7 Biodiversidad
Baja California,,especimen,,10.5,,44.699999999996,,14.9000000003991,,,5,,Desconocido,,14.8999999999898,ESP-4943,121.0,"Comentario trap_camera: Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas. Comentario equip_camera Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas.",3.0,2017-01-01T00:00:00Z,3 Propiedad particular,31,2067,Ensenada,false,2014-10-13T00:00:00Z,Sin identificar,Baja California,High,116,121.0,44.699999999996,3,Ensenada,5,2MP,2067/2014_10/fotos_videos/2067_S3_FCT_20141013_51.JPG,SAC-MOD,CONAFOR,33,116,WGS84,WGS84,,3.0,2014-10-13T14:47:54Z,3,31.09575,CONAFOR_2670_93,31,,4943,Sitio 3,Sin identificar,T,Sin observaciones.,,-116.054138888889,7 Biodiversidad
Baja California,,especimen,,10.5,,44.699999999996,,14.9000000003991,,,5,,Desconocido,,14.8999999999898,ESP-4955,121.0,"Comentario trap_camera: Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas. Comentario equip_camera Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas.",3.0,2017-01-01T00:00:00Z,3 Propiedad particular,31,2067,Ensenada,false,2014-10-13T00:00:00Z,Sin identificar,Baja California,High,116,121.0,44.699999999996,3,Ensenada,5,2MP,2067/2014_10/fotos_videos/2067_S3_FCT_20141013_64.JPG,SAC-MOD,CONAFOR,33,116,WGS84,WGS84,,3.0,2014-10-13T14:42:24Z,3,31.09575,CONAFOR_2670_93,31,,4955,Sitio 3,Sin identificar,T,Sin observaciones.,,-116.054138888889,7 Biodiversidad
Baja California,,especimen,,10.5,,44.699999999996,,14.9000000003991,,,5,,Desconocido,,14.8999999999898,ESP-4947,121.0,"Comentario trap_camera: Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas. Comentario equip_camera Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas.",3.0,2017-01-01T00:00:00Z,3 Propiedad particular,31,2067,Ensenada,false,2014-10-13T00:00:00Z,Sin identificar,Baja California,High,116,121.0,44.699999999996,3,Ensenada,5,2MP,2067/2014_10/fotos_videos/2067_S3_FCT_20141013_55.JPG,SAC-MOD,CONAFOR,33,116,WGS84,WGS84,,3.0,2014-10-13T14:46:13Z,3,31.09575,CONAFOR_2670_93,31,,4947,Sitio 3,Sin identificar,T,Sin observaciones.,,-116.054138888889,7 Biodiversidad
Baja California,,especimen,,10.5,,44.699999999996,,14.9000000003991,,,5,,Desconocido,,14.8999999999898,ESP-4969,121.0,"Comentario trap_camera: Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas. Comentario equip_camera Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas.",3.0,2017-01-01T00:00:00Z,3 Propiedad particular,31,2067,Ensenada,false,2014-10-13T00:00:00Z,Sin identificar,Baja California,High,116,121.0,44.699999999996,3,Ensenada,5,2MP,2067/2014_10/fotos_videos/2067_S3_FCT_20141013_80.JPG,SAC-MOD,CONAFOR,33,116,WGS84,WGS84,,3.0,2014-10-13T13:29:14Z,3,31.09575,CONAFOR_2670_93,31,,4969,Sitio 3,Sin identificar,T,Sin observaciones.,,-116.054138888889,7 Biodiversidad
Baja California,,especimen,,10.5,,44.699999999996,,14.9000000003991,,,5,,Desconocido,,14.8999999999898,ESP-4956,121.0,"Comentario trap_camera: Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas. Comentario equip_camera Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas.",3.0,2017-01-01T00:00:00Z,3 Propiedad particular,31,2067,Ensenada,false,2014-10-13T00:00:00Z,Sin identificar,Baja California,High,116,121.0,44.699999999996,3,Ensenada,5,2MP,2067/2014_10/fotos_videos/2067_S3_FCT_20141013_65.JPG,SAC-MOD,CONAFOR,33,116,WGS84,WGS84,,3.0,2014-10-13T14:38:01Z,3,31.09575,CONAFOR_2670_93,31,,4956,Sitio 3,Sin identificar,T,Sin observaciones.,,-116.054138888889,7 Biodiversidad
Baja California,,especimen,,10.5,,44.699999999996,,14.9000000003991,,,5,,Desconocido,,14.8999999999898,ESP-4973,121.0,"Comentario trap_camera: Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas. Comentario equip_camera Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas.",3.0,2017-01-01T00:00:00Z,3 Propiedad particular,31,2067,Ensenada,false,2014-10-13T00:00:00Z,Sin identificar,Baja California,High,116,121.0,44.699999999996,3,Ensenada,5,2MP,2067/2014_10/fotos_videos/2067_S3_FCT_20141013_84.JPG,SAC-MOD,CONAFOR,33,116,WGS84,WGS84,,3.0,2014-10-13T13:28:24Z,3,31.09575,CONAFOR_2670_93,31,,4973,Sitio 3,Sin identificar,T,Sin observaciones.,,-116.054138888889,7 Biodiversidad
Baja California,,especimen,,10.5,,44.699999999996,,14.9000000003991,,,5,,Desconocido,,14.8999999999898,ESP-4941,121.0,"Comentario trap_camera: Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas. Comentario equip_camera Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas.",3.0,2017-01-01T00:00:00Z,3 Propiedad particular,31,2067,Ensenada,false,2014-10-13T00:00:00Z,Sin identificar,Baja California,High,116,121.0,44.699999999996,3,Ensenada,5,2MP,2067/2014_10/fotos_videos/2067_S3_FCT_20141013_49.JPG,SAC-MOD,CONAFOR,33,116,WGS84,WGS84,,3.0,2014-10-13T14:49:37Z,3,31.09575,CONAFOR_2670_93,31,,4941,Sitio 3,Sin identificar,T,Sin observaciones.,,-116.054138888889,7 Biodiversidad
Baja California,,especimen,,10.5,,44.699999999996,,14.9000000003991,,,5,,Desconocido,,14.8999999999898,ESP-4949,121.0,"Comentario trap_camera: Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas. Comentario equip_camera Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas.",3.0,2017-01-01T00:00:00Z,3 Propiedad particular,31,2067,Ensenada,false,2014-10-13T00:00:00Z,Sin identificar,Baja California,High,116,121.0,44.699999999996,3,Ensenada,5,2MP,2067/2014_10/fotos_videos/2067_S3_FCT_20141013_58.JPG,SAC-MOD,CONAFOR,33,116,WGS84,WGS84,,3.0,2014-10-13T14:45:04Z,3,31.09575,CONAFOR_2670_93,31,,4949,Sitio 3,Sin identificar,T,Sin observaciones.,,-116.054138888889,7 Biodiversidad
Baja California,,especimen,,10.5,,44.699999999996,,14.9000000003991,,,5,,Desconocido,,14.8999999999898,ESP-4951,121.0,"Comentario trap_camera: Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas. Comentario equip_camera Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas.",3.0,2017-01-01T00:00:00Z,3 Propiedad particular,31,2067,Ensenada,false,2014-10-13T00:00:00Z,Sin identificar,Baja California,High,116,121.0,44.699999999996,3,Ensenada,5,2MP,2067/2014_10/fotos_videos/2067_S3_FCT_20141013_60.JPG,SAC-MOD,CONAFOR,33,116,WGS84,WGS84,,3.0,2014-10-13T14:43:21Z,3,31.09575,CONAFOR_2670_93,31,,4951,Sitio 3,Sin identificar,T,Sin observaciones.,,-116.054138888889,7 Biodiversidad
Baja California,,especimen,,10.5,,44.699999999996,,14.9000000003991,,,5,,Desconocido,,14.8999999999898,ESP-4948,121.0,"Comentario trap_camera: Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas. Comentario equip_camera Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas.",3.0,2017-01-01T00:00:00Z,3 Propiedad particular,31,2067,Ensenada,false,2014-10-13T00:00:00Z,Sin identificar,Baja California,High,116,121.0,44.699999999996,3,Ensenada,5,2MP,2067/2014_10/fotos_videos/2067_S3_FCT_20141013_57.JPG,SAC-MOD,CONAFOR,33,116,WGS84,WGS84,,3.0,2014-10-13T14:45:05Z,3,31.09575,CONAFOR_2670_93,31,,4948,Sitio 3,Sin identificar,T,Sin observaciones.,,-116.054138888889,7 Biodiversidad
Baja California,,especimen,,10.5,,44.699999999996,,14.9000000003991,,,5,,Desconocido,,14.8999999999898,ESP-4944,121.0,"Comentario trap_camera: Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas. Comentario equip_camera Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas.",3.0,2017-01-01T00:00:00Z,3 Propiedad particular,31,2067,Ensenada,false,2014-10-13T00:00:00Z,Sin identificar,Baja California,High,116,121.0,44.699999999996,3,Ensenada,5,2MP,2067/2014_10/fotos_videos/2067_S3_FCT_20141013_52.JPG,SAC-MOD,CONAFOR,33,116,WGS84,WGS84,,3.0,2014-10-13T14:47:53Z,3,31.09575,CONAFOR_2670_93,31,,4944,Sitio 3,Sin identificar,T,Sin observaciones.,,-116.054138888889,7 Biodiversidad
Baja California,,especimen,,10.5,,44.699999999996,,14.9000000003991,,,5,,Desconocido,,14.8999999999898,ESP-4952,121.0,"Comentario trap_camera: Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas. Comentario equip_camera Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas.",3.0,2017-01-01T00:00:00Z,3 Propiedad particular,31,2067,Ensenada,false,2014-10-13T00:00:00Z,Sin identificar,Baja California,High,116,121.0,44.699999999996,3,Ensenada,5,2MP,2067/2014_10/fotos_videos/2067_S3_FCT_20141013_61.JPG,SAC-MOD,CONAFOR,33,116,WGS84,WGS84,,3.0,2014-10-13T14:43:20Z,3,31.09575,CONAFOR_2670_93,31,,4952,Sitio 3,Sin identificar,T,Sin observaciones.,,-116.054138888889,7 Biodiversidad
Baja California,,especimen,,10.5,,44.699999999996,,14.9000000003991,,,5,,Desconocido,,14.8999999999898,ESP-4957,121.0,"Comentario trap_camera: Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas. Comentario equip_camera Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas.",3.0,2017-01-01T00:00:00Z,3 Propiedad particular,31,2067,Ensenada,false,2014-10-13T00:00:00Z,Sin identificar,Baja California,High,116,121.0,44.699999999996,3,Ensenada,5,2MP,2067/2014_10/fotos_videos/2067_S3_FCT_20141013_66.JPG,SAC-MOD,CONAFOR,33,116,WGS84,WGS84,,3.0,2014-10-13T14:37:59Z,3,31.09575,CONAFOR_2670_93,31,,4957,Sitio 3,Sin identificar,T,Sin observaciones.,,-116.054138888889,7 Biodiversidad
Baja California,,especimen,,10.5,,44.699999999996,,14.9000000003991,,,5,,Desconocido,,14.8999999999898,ESP-4966,121.0,"Comentario trap_camera: Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas. Comentario equip_camera Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas.",3.0,2017-01-01T00:00:00Z,3 Propiedad particular,31,2067,Ensenada,false,2014-10-13T00:00:00Z,Sin identificar,Baja California,High,116,121.0,44.699999999996,3,Ensenada,5,2MP,2067/2014_10/fotos_videos/2067_S3_FCT_20141013_76.JPG,SAC-MOD,CONAFOR,33,116,WGS84,WGS84,,3.0,2014-10-13T13:31:23Z,3,31.09575,CONAFOR_2670_93,31,,4966,Sitio 3,Sin identificar,T,Sin observaciones.,,-116.054138888889,7 Biodiversidad
Baja California,,especimen,,10.5,,44.699999999996,,14.9000000003991,,,5,,Desconocido,,14.8999999999898,ESP-4945,121.0,"Comentario trap_camera: Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas. Comentario equip_camera Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas.",3.0,2017-01-01T00:00:00Z,3 Propiedad particular,31,2067,Ensenada,false,2014-10-13T00:00:00Z,Sin identificar,Baja California,High,116,121.0,44.699999999996,3,Ensenada,5,2MP,2067/2014_10/fotos_videos/2067_S3_FCT_20141013_53.JPG,SAC-MOD,CONAFOR,33,116,WGS84,WGS84,,3.0,2014-10-13T14:46:15Z,3,31.09575,CONAFOR_2670_93,31,,4945,Sitio 3,Sin identificar,T,Sin observaciones.,,-116.054138888889,7 Biodiversidad
Baja California,,especimen,,10.5,,44.699999999996,,14.9000000003991,,,5,,Desconocido,,14.8999999999898,ESP-4970,121.0,"Comentario trap_camera: Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas. Comentario equip_camera Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas.",3.0,2017-01-01T00:00:00Z,3 Propiedad particular,31,2067,Ensenada,false,2014-10-13T00:00:00Z,Sin identificar,Baja California,High,116,121.0,44.699999999996,3,Ensenada,5,2MP,2067/2014_10/fotos_videos/2067_S3_FCT_20141013_81.JPG,SAC-MOD,CONAFOR,33,116,WGS84,WGS84,,3.0,2014-10-13T13:29:13Z,3,31.09575,CONAFOR_2670_93,31,,4970,Sitio 3,Sin identificar,T,Sin observaciones.,,-116.054138888889,7 Biodiversidad
Baja California,,especimen,,10.5,,44.699999999996,,14.9000000003991,,,5,,Desconocido,,14.8999999999898,ESP-4997,121.0,"Comentario trap_camera: Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas. Comentario equip_camera Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas.",3.0,2017-01-01T00:00:00Z,3 Propiedad particular,31,2067,Ensenada,false,2014-10-13T00:00:00Z,Sin identificar,Baja California,High,116,121.0,44.699999999996,3,Ensenada,5,2MP,2067/2014_10/fotos_videos/2067_S3_FCT_20141013_108.JPG,SAC-MOD,CONAFOR,33,116,WGS84,WGS84,,3.0,2014-10-13T12:55:15Z,3,31.09575,CONAFOR_2670_93,31,,4997,Sitio 3,Sin identificar,T,Sin observaciones.,,-116.054138888889,7 Biodiversidad
Baja California,,especimen,,10.5,,44.699999999996,,14.9000000003991,,,5,,Desconocido,,14.8999999999898,ESP-4977,121.0,"Comentario trap_camera: Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas. Comentario equip_camera Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas.",3.0,2017-01-01T00:00:00Z,3 Propiedad particular,31,2067,Ensenada,false,2014-10-13T00:00:00Z,Sin identificar,Baja California,High,116,121.0,44.699999999996,3,Ensenada,5,2MP,2067/2014_10/fotos_videos/2067_S3_FCT_20141013_88.JPG,SAC-MOD,CONAFOR,33,116,WGS84,WGS84,,3.0,2014-10-13T13:27:32Z,3,31.09575,CONAFOR_2670_93,31,,4977,Sitio 3,Sin identificar,T,Sin observaciones.,,-116.054138888889,7 Biodiversidad
Baja California,,especimen,,10.5,,44.699999999996,,14.9000000003991,,,5,,Desconocido,,14.8999999999898,ESP-5004,121.0,"Comentario trap_camera: Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas. Comentario equip_camera Se colocó en el sitio 3 a una distancia de 10.5m en una zona de arbolado inducido, utilizado como protección en una tierra de cultivo de cebollas.",3.0,2017-01-01T00:00:00Z,3 Propiedad particular,31,2067,Ensenada,false,2014-10-13T00:00:00Z,Sin identificar,Baja California,High,116,121.0,44.699999999996,3,Ensenada,5,2MP,2067/2014_10/fotos_videos/2067_S3_FCT_20141013_115.JPG,SAC-MOD,CONAFOR,33,116,WGS84,WGS84,,3.0,2014-10-13T12:50:03Z,3,31.09575,CONAFOR_2670_93,31,,5004,Sitio 3,Sin identificar,T,Sin observaciones.,,-116.054138888889,7 Biodiversidad
