horario,taxa_id,numero_individuos,ftrampa_id,subcoleccion,etiqueta_str,comportamiento,clase,especie,etiqueta,tipo_anotacion,coleccion,genero,rect_y,subespecie,subespecie_str,probabilidad_modelo,id,orden,rect_height,rect_x,rect_width,especie_str,modelo_id,reino,edad,phylum,nivel_anotador,fecha_anotacion,certeza,observaciones,ultima_modificacion,marcas,sexo,familia,calidad,anotador_id
"",34488,1,19c462d4-e61f-46e4-8f73-195ba273dcca,,Cuniculus paca,,Mammalia,Cuniculus paca,Cuniculus paca,especimen,sipecam,Cuniculus,0.7881944444444444,,,,d12e619c-f31f-6afa-10a7-049352bf209c,Rodentia,0.18888888888888888,0.4462890625,0.2265625,Cuniculus paca,,Animalia,adulto,Chordata,usuario,2023-05-22T00:24:49Z,alta,,2023-05-22T00:24:49Z,,,Cuniculidae,,44
"",34488,1,1d8e7ba6-6252-4707-9e29-768a392fd5bd,,Cuniculus paca,,Mammalia,Cuniculus paca,Cuniculus paca,especimen,sipecam,Cuniculus,0.8402777777777778,,,,faf16cae-11f5-6d16-67d7-ef31ae798345,Rodentia,0.1368055555555555,0.21435546875,0.353515625,Cuniculus paca,,Animalia,adulto,Chordata,usuario,2023-05-22T00:25:05Z,alta,,2023-05-22T00:25:05Z,,,Cuniculidae,,44
"",35911,1,837ada77-2859-4e89-b998-443350721154,,Aramus guarauna,,Aves,Aramus guarauna,Aramus guarauna,especimen,sipecam,Aramus,0.4777777777777778,,,,1fdd25a7-ad33-32a4-e076-adde09304fa1,Gruiformes,0.49861111111111106,0.2822265625,0.66845703125,Aramus guarauna,,Animalia,joven,Chordata,usuario,2023-05-22T00:27:08Z,baja,,2023-05-22T00:27:08Z,,,Aramidae,,44
"",35911,1,4b74a05e-a4c4-4ca1-8403-3a1d76e2cfab,,Aramus guarauna,,Aves,Aramus guarauna,Aramus guarauna,especimen,sipecam,Aramus,0.48055555555555557,,,,d47dbef1-551e-7705-ec66-9e41e862b796,Gruiformes,0.4958333333333333,0.2802734375,0.6923828125,Aramus guarauna,,Animalia,joven,Chordata,usuario,2023-05-22T00:27:25Z,baja,,2023-05-22T00:27:25Z,,,Aramidae,,44
"",35971,3,a81c87f9-1dd1-4cfa-9a22-f1431d8147eb,,Aphelocoma wollweberi,,Aves,Aphelocoma wollweberi,Aphelocoma wollweberi,especimen,sipecam,Aphelocoma,0.06610169491525424,,,,dd828ada-988a-e532-58f4-c31cca90d41d,Passeriformes,0.740677966101695,0.36213468869123255,0.6315120711562897,Aphelocoma wollweberi,,Animalia,,Chordata,usuario,2023-05-22T00:29:21Z,alta,,2023-05-22T00:29:21Z,,,Corvidae,,44
"",35971,3,72f133d2-abe9-46d6-ad57-87ef566f900d,,Aphelocoma wollweberi,,Aves,Aphelocoma wollweberi,Aphelocoma wollweberi,especimen,sipecam,Aphelocoma,0.12372881355932204,,,,9af75143-ea8e-7504-b46a-874bbcd2c785,Passeriformes,0.711864406779661,0.3443456162642948,0.6493011435832274,Aphelocoma wollweberi,,Animalia,,Chordata,usuario,2023-05-22T00:29:49Z,alta,,2023-05-22T00:29:49Z,,,Corvidae,,44
"",34122,2,b6e30396-2e72-4363-93e6-191f0a060a91,,Canis latrans,moviendose,Mammalia,Canis latrans,Canis latrans,especimen,sipecam,Canis,0.11864406779661017,,,,c046a251-afe1-05fe-e41f-9dfe2de117b3,Carnivora,0.6440677966101694,0.06480304955527319,0.9047013977128335,Canis latrans,,Animalia,adulto,Chordata,usuario,2023-05-22T00:30:50Z,baja,,2023-05-22T00:30:50Z,,,Canidae,,44
"",34122,2,c7ddd369-5e34-421b-8ac0-c35873f1b94d,,Canis latrans,moviendose,Mammalia,Canis latrans,Canis latrans,especimen,sipecam,Canis,0.11016949152542373,,,,da38ad07-b728-84d1-933d-c03aabdb4680,Carnivora,0.6406779661016949,0.19567979669631513,0.7941550190597204,Canis latrans,,Animalia,,Chordata,usuario,2023-05-22T00:31:25Z,alta,,2023-05-22T00:31:25Z,,,Canidae,,44
"",34377,1,2728ce3f-fc53-424b-bd94-318e6a217107,,Nasua narica,,Mammalia,Nasua narica,Nasua narica,especimen,sipecam,Nasua,0.38263888888888886,,,,214b9737-c735-6051-0d15-585e9b52d0ae,Carnivora,0.5944444444444444,0.12548828125,0.1279296875,Nasua narica,,Animalia,adulto,Chordata,usuario,2023-05-22T00:31:48Z,alta,,2023-05-22T00:31:48Z,,,Procyonidae,,44
"",34377,1,f96efe12-bbf8-4a2b-ae1b-bdfc8b5ba211,,Nasua narica,,Mammalia,Nasua narica,Nasua narica,especimen,sipecam,Nasua,0.46458333333333335,,,,9876a524-9e73-251e-fdcc-8924fac75aca,Carnivora,0.5125,0.10498046875,0.15087890625,Nasua narica,,Animalia,adulto,Chordata,usuario,2023-05-22T00:32:06Z,alta,,2023-05-22T00:32:06Z,,,Procyonidae,,44
"",34384,1,1eee8bcb-ecb7-483a-b7b1-f9b565fe5327,,Sciurus nayaritensis,moviendose,Mammalia,Sciurus nayaritensis,Sciurus nayaritensis,especimen,sipecam,Sciurus,0.6638888888888889,,,,dfb3d980-d36e-d891-e2fb-26a0afb7a636,Rodentia,0.3125,0.2646484375,0.16650390625,Sciurus nayaritensis,,Animalia,adulto,Chordata,usuario,2023-05-22T23:07:31Z,alta,,2023-05-22T23:07:31Z,,,Sciuridae,,44
"",34384,1,3183e650-1aaa-4dac-a5e2-e40c0d7113b7,,Sciurus nayaritensis,,Mammalia,Sciurus nayaritensis,Sciurus nayaritensis,especimen,sipecam,Sciurus,0.8145833333333333,,,,5b8b01fc-1487-5089-5aa1-705049924497,Rodentia,0.16249999999999998,0.1884765625,0.1884765625,Sciurus nayaritensis,,Animalia,,Chordata,usuario,2023-05-22T23:07:47Z,alta,,2023-05-22T23:07:47Z,,,Sciuridae,,44
"",34845,1,679d46c9-d973-4d3c-a3f2-30e100c14239,,Odocoileus virginianus,moviendose,Mammalia,Odocoileus virginianus,Odocoileus virginianus,especimen,sipecam,Odocoileus,0.2951388888888889,,,,2272a64b-5573-ba9d-7616-e49ad09dc770,Artiodactyla,0.2819444444444444,0.14306640625,0.37353515625,Odocoileus virginianus,,Animalia,adulto,Chordata,usuario,2023-05-22T23:08:26Z,alta,,2023-05-22T23:08:26Z,,hembra,Cervidae,,44
"",34845,1,56b3642b-08e4-47d5-beed-48a0d49c30fd,,Odocoileus virginianus,moviendose,Mammalia,Odocoileus virginianus,Odocoileus virginianus,especimen,sipecam,Odocoileus,0.3145833333333333,,,,047b9fe1-3ce4-803d-6a8b-881463889cbb,Artiodactyla,0.2645833333333334,0.01953125,0.4541015625,Odocoileus virginianus,,Animalia,adulto,Chordata,usuario,2023-05-22T23:08:53Z,alta,,2023-05-22T23:08:53Z,,hembra,Cervidae,,44
"",34377,3,b221656e-cd3d-4c6f-822a-4dc7ad7577b7,,Nasua narica,,Mammalia,Nasua narica,Nasua narica,especimen,sipecam,Nasua,0.08644067796610169,,,,38c31026-1f95-6ec3-5fbd-04bfc117f9e7,Carnivora,0.6627118644067796,0.016518424396442185,0.7598475222363406,Nasua narica,,Animalia,,Chordata,usuario,2023-05-22T23:09:43Z,alta,,2023-05-22T23:09:43Z,,,Procyonidae,,44
"",34377,3,3a9a2c1c-a5ff-4e2c-8bc8-345af5dd1868,,Nasua narica,,Mammalia,Nasua narica,Nasua narica,especimen,sipecam,Nasua,0.08983050847457627,,,,0aac96c3-a6b8-f92a-f431-67fecdbc6972,Carnivora,0.7016949152542372,0.005082592121982211,0.9313850063532401,Nasua narica,,Animalia,,Chordata,usuario,2023-05-22T23:10:08Z,alta,,2023-05-22T23:10:08Z,,,Procyonidae,,44
"",34377,2,caccad3f-6c3f-4a1a-853f-e18f6695d751,,Nasua narica,,Mammalia,Nasua narica,Nasua narica,especimen,sipecam,Nasua,0.12372881355932204,,,,f26b18de-416e-90f8-47a0-6681350abe49,Carnivora,0.5288135593220339,0.3850063532401525,0.6124523506988564,Nasua narica,,Animalia,,Chordata,usuario,2023-05-22T23:10:48Z,alta,,2023-05-22T23:10:48Z,,,Procyonidae,,44
"",34377,2,555a2cd7-c501-4d5e-81e2-b7eb2a5d50e9,,Nasua narica,,Mammalia,Nasua narica,Nasua narica,especimen,sipecam,Nasua,0.10847457627118644,,,,7c74eff5-bd7e-542e-cae8-1e3e6d4980b7,Carnivora,0.5813559322033899,0.47395171537484115,0.5209656925031766,Nasua narica,,Animalia,,Chordata,usuario,2023-05-22T23:11:21Z,alta,,2023-05-22T23:11:21Z,,,Procyonidae,,44
"",34845,1,aa63bcb5-7cbd-41cd-9e64-fffe3429482d,,Odocoileus virginianus,moviendose,Mammalia,Odocoileus virginianus,Odocoileus virginianus,especimen,sipecam,Odocoileus,0.020833333333333332,,,,25f50f1d-dda8-1619-8b83-8d433b76ca93,Artiodactyla,0.9541666666666666,4.8828125E-4,0.86474609375,Odocoileus virginianus,,Animalia,adulto,Chordata,usuario,2023-05-22T23:11:45Z,alta,,2023-05-22T23:11:45Z,,,Cervidae,,44
"",34845,1,b9f49721-2321-42b9-a145-8e850045332f,,Odocoileus virginianus,moviendose,Mammalia,Odocoileus virginianus,Odocoileus virginianus,especimen,sipecam,Odocoileus,0.05,,,,c8dda055-cb42-2f6a-e3d8-bc2940278ff9,Artiodactyla,0.9208333333333333,0.0,0.53271484375,Odocoileus virginianus,,Animalia,adulto,Chordata,usuario,2023-05-22T23:12:09Z,alta,,2023-05-22T23:12:09Z,,,Cervidae,,44
"",34845,1,7f0939fb-0b28-4900-91cd-bdbb24852d5b,,Odocoileus virginianus,moviendose,Mammalia,Odocoileus virginianus,Odocoileus virginianus,especimen,sipecam,Odocoileus,0.020833333333333332,,,,f1ce94aa-72e7-281d-8e2c-1079416658fe,Artiodactyla,0.9430555555555555,0.0,1.0,Odocoileus virginianus,,Animalia,adulto,Chordata,usuario,2023-05-22T23:12:47Z,alta,,2023-05-22T23:12:47Z,,,Cervidae,,44
"",34845,1,3d7313b3-4e94-4e80-bb71-b3e7da6a372d,,Odocoileus virginianus,moviendose,Mammalia,Odocoileus virginianus,Odocoileus virginianus,especimen,sipecam,Odocoileus,0.059027777777777776,,,,fed91767-3dd0-fde7-c4be-85096e893bff,Artiodactyla,0.9159722222222222,0.0,0.6435546875,Odocoileus virginianus,,Animalia,adulto,Chordata,usuario,2023-05-22T23:13:07Z,alta,,2023-05-22T23:13:07Z,,,Cervidae,,44
"",34845,1,67d2c12d-1ddc-4af4-860a-1cc1de998473,,Odocoileus virginianus,,Mammalia,Odocoileus virginianus,Odocoileus virginianus,especimen,sipecam,Odocoileus,0.24861111111111112,,,,0c95ae23-23fb-c026-1339-05d38aec77a8,Artiodactyla,0.6951388888888889,0.67041015625,0.32958984375,Odocoileus virginianus,,Animalia,,Chordata,usuario,2023-05-22T23:13:28Z,alta,,2023-05-22T23:13:28Z,,,Cervidae,,44
"",35911,1,1d47c7f1-4d26-4f05-9b4d-0033635f67d2,,Aramus guarauna,moviendose,Aves,Aramus guarauna,Aramus guarauna,especimen,sipecam,Aramus,0.4375,,,,0dec6a0e-f01c-e102-d91d-eb0d7a163c04,Gruiformes,0.32361111111111107,0.63037109375,0.326171875,Aramus guarauna,,Animalia,adulto,Chordata,usuario,2023-05-22T23:13:56Z,alta,,2023-05-22T23:13:56Z,,,Aramidae,,44
"",35911,1,6ec30c61-90fc-4dfe-aa91-00269ee13c2d,,Aramus guarauna,moviendose,Aves,Aramus guarauna,Aramus guarauna,especimen,sipecam,Aramus,0.44722222222222224,,,,12fc200d-3d9a-4917-c674-bba0d334304e,Gruiformes,0.3180555555555555,0.54248046875,0.3330078125,Aramus guarauna,,Animalia,adulto,Chordata,usuario,2023-05-22T23:14:19Z,alta,,2023-05-22T23:14:19Z,,,Aramidae,,44
"",35911,1,b1ab523e-5fcd-4561-93c6-79661acc21b9,,Aramus guarauna,parado,Aves,Aramus guarauna,Aramus guarauna,especimen,sipecam,Aramus,0.37777777777777777,,,,9cccea78-c01e-424a-4fe8-1c85ffbf22df,Gruiformes,0.3423611111111111,0.36572265625,0.19921875,Aramus guarauna,,Animalia,adulto,Chordata,usuario,2023-05-22T23:14:39Z,alta,,2023-05-22T23:14:39Z,,,Aramidae,,44
"",35911,1,2ec0a3c7-c889-4fca-a2c8-5ec5c80a68f7,,Aramus guarauna,moviendose,Aves,Aramus guarauna,Aramus guarauna,especimen,sipecam,Aramus,0.4701388888888889,,,,8016ec68-fa9c-4dd3-4357-05210ba65a0a,Gruiformes,0.5069444444444444,0.63671875,0.27978515625,Aramus guarauna,,Animalia,adulto,Chordata,usuario,2023-05-22T23:15:38Z,alta,,2023-05-22T23:15:38Z,,,Aramidae,,44
"",34731,3,97f07017-46bb-4d9a-8a62-9a8c3e15a3e9,,Dicotyles tajacu,,Mammalia,Dicotyles tajacu,Dicotyles tajacu,especimen,sipecam,Dicotyles,0.21694915254237288,,,,9e5ee46c-43f3-1184-1988-7fc2a41b6820,Artiodactyla,0.6457627118644068,0.662007623888183,0.3278271918678526,Dicotyles tajacu,,Animalia,,Chordata,usuario,2023-05-22T23:16:45Z,alta,,2023-05-22T23:16:45Z,,,Tayassuidae,,44
"",34731,3,8c5ba0ae-c430-45e2-a9e0-67447970760c,,Dicotyles tajacu,,Mammalia,Dicotyles tajacu,Dicotyles tajacu,especimen,sipecam,Dicotyles,0.2271186440677966,,,,daaf2a3a-d040-2938-5692-baca7ca27bfb,Artiodactyla,0.5847457627118644,0.6886912325285895,0.31130876747141045,Dicotyles tajacu,,Animalia,,Chordata,usuario,2023-05-22T23:17:18Z,alta,,2023-05-22T23:17:18Z,,,Tayassuidae,,44
"",34488,1,3b503751-bdb9-46d6-821c-28f6524cd336,,Cuniculus paca,,Mammalia,Cuniculus paca,Cuniculus paca,especimen,sipecam,Cuniculus,0.8215277777777777,,,,42b195a0-76ab-6f96-16a8-f33c3bf98ba0,Rodentia,0.15555555555555556,0.3486328125,0.1923828125,Cuniculus paca,,Animalia,,Chordata,usuario,2023-05-22T23:17:33Z,alta,,2023-05-22T23:17:33Z,,,Cuniculidae,,44
"",34488,1,5a011c8c-dfbc-4659-b043-0dc2eb48e003,,Cuniculus paca,,Mammalia,Cuniculus paca,Cuniculus paca,especimen,sipecam,Cuniculus,0.9361111111111111,,,,a25766c4-2083-ac9a-0657-73aebafff927,Rodentia,0.04097222222222219,0.08349609375,0.19287109375,Cuniculus paca,,Animalia,,Chordata,usuario,2023-05-22T23:17:49Z,alta,,2023-05-22T23:17:49Z,,,Cuniculidae,,44
"",34488,1,d628fdf2-6f5f-4832-af84-399b7c713353,,Cuniculus paca,moviendose,Mammalia,Cuniculus paca,Cuniculus paca,especimen,sipecam,Cuniculus,0.4701388888888889,,,,a4650fab-28f1-1e50-1bf1-ccb338085d79,Rodentia,0.3270833333333334,0.0,0.38671875,Cuniculus paca,,Animalia,adulto,Chordata,usuario,2023-05-22T23:18:22Z,alta,,2023-05-22T23:18:22Z,,,Cuniculidae,,44
"",34488,1,aa080fbe-2ba6-4fe0-aa03-e366727b64cb,,Cuniculus paca,moviendose,Mammalia,Cuniculus paca,Cuniculus paca,especimen,sipecam,Cuniculus,0.5069444444444444,,,,c4234577-cad2-8873-f73f-c4465d8eca01,Rodentia,0.2958333333333334,0.0537109375,0.40625,Cuniculus paca,,Animalia,adulto,Chordata,usuario,2023-05-22T23:18:50Z,alta,,2023-05-22T23:18:50Z,,,Cuniculidae,,44
"",34297,1,4fa48ff5-d63e-4194-9e92-c87f8270b7d9,,Dasyprocta mexicana,,Mammalia,Dasyprocta mexicana,Dasyprocta mexicana,especimen,sipecam,Dasyprocta,0.5298611111111111,,,,bcfa4422-7980-1c95-0069-4e0f5dc6fea9,Rodentia,0.27083333333333337,0.59716796875,0.39501953125,Dasyprocta mexicana,,Animalia,adulto,Chordata,usuario,2023-05-22T23:20:15Z,alta,,2023-05-22T23:20:15Z,,,Dasyproctidae,,44
"",25734,1,71925d9c-7b6e-427a-a2a1-35a81912270e,,Mephitis,,Mammalia,,Mephitis,especimen,sipecam,Mephitis,0.4340277777777778,,,,28c414bb-c690-d459-42d2-8e11c30f4aeb,Carnivora,0.40694444444444444,0.73974609375,0.26025390625,,,Animalia,,Chordata,usuario,2023-05-22T23:20:35Z,alta,,2023-05-22T23:20:35Z,,,Mephitidae,,44
"",34845,1,20d084bb-227f-4477-ad4d-2028d6f1116b,,Odocoileus virginianus,,Mammalia,Odocoileus virginianus,Odocoileus virginianus,especimen,sipecam,Odocoileus,0.4048611111111111,,,,d391c612-78cf-d6a2-97cd-7e3727da49a2,Artiodactyla,0.3534722222222222,0.2470703125,0.1279296875,Odocoileus virginianus,,Animalia,adulto,Chordata,usuario,2023-05-22T23:42:45Z,alta,,2023-05-22T23:42:45Z,,hembra,Cervidae,,44
"",34845,1,0cf6aeaa-eeb3-4005-80d1-917d8f867c43,,Odocoileus virginianus,moviendose,Mammalia,Odocoileus virginianus,Odocoileus virginianus,especimen,sipecam,Odocoileus,0.34652777777777777,,,,048265fd-3ead-8410-255f-299c31704bec,Artiodactyla,0.44166666666666665,0.24658203125,0.18505859375,Odocoileus virginianus,,Animalia,adulto,Chordata,usuario,2023-05-22T23:43:17Z,alta,,2023-05-22T23:43:17Z,,hembra,Cervidae,,44
"",34845,1,237b3583-f0d7-46d4-b767-8da69af6698f,,Odocoileus virginianus,moviendose,Mammalia,Odocoileus virginianus,Odocoileus virginianus,especimen,sipecam,Odocoileus,0.021527777777777778,,,,07ebc3ae-51e6-a584-a4f7-4019a72e3a42,Artiodactyla,0.954861111111111,0.0,0.43701171875,Odocoileus virginianus,,Animalia,adulto,Chordata,usuario,2023-05-22T23:43:48Z,alta,,2023-05-22T23:43:48Z,,,Cervidae,,44
"",34845,1,8c563b10-51ed-4526-8bab-4bb9262ef581,,Odocoileus virginianus,moviendose,Mammalia,Odocoileus virginianus,Odocoileus virginianus,especimen,sipecam,Odocoileus,0.020833333333333332,,,,c35854b5-379b-2147-ea4a-d90b5a9bec22,Artiodactyla,0.9541666666666666,0.0,0.7529296875,Odocoileus virginianus,,Animalia,adulto,Chordata,usuario,2023-05-22T23:44:09Z,alta,,2023-05-22T23:44:09Z,,,Cervidae,,44
"",34845,1,414ff992-300b-4464-a62c-e6600385aca3,,Odocoileus virginianus,moviendose,Mammalia,Odocoileus virginianus,Odocoileus virginianus,especimen,sipecam,Odocoileus,0.020833333333333332,,,,4bad8071-a914-9fbf-49b5-1fa93b28316b,Artiodactyla,0.91875,0.0,0.36474609375,Odocoileus virginianus,,Animalia,adulto,Chordata,usuario,2023-05-22T23:44:34Z,alta,,2023-05-22T23:44:34Z,,,Cervidae,,44
"",34845,1,e9f73c0b-5c66-41f7-859d-46756464efcf,,Odocoileus virginianus,moviendose,Mammalia,Odocoileus virginianus,Odocoileus virginianus,especimen,sipecam,Odocoileus,0.020833333333333332,,,,2ce11aba-5a81-b8c5-8c01-f37f0c383cd7,Artiodactyla,0.9402777777777778,0.0,0.791015625,Odocoileus virginianus,,Animalia,adulto,Chordata,usuario,2023-05-22T23:44:56Z,alta,,2023-05-22T23:44:56Z,,,Cervidae,,44
"",35844,1,0f54c5b4-0c62-48d7-ad02-105554680263,,Zenaida macroura,,Aves,Zenaida macroura,Zenaida macroura,especimen,sipecam,Zenaida,0.7288135593220338,,,,64c0039e-854f-1750-3547-e1df3959499b,Columbiformes,0.24745762711864416,0.40152477763659467,0.3468869123252859,Zenaida macroura,,Animalia,adulto,Chordata,usuario,2023-05-22T23:45:24Z,alta,,2023-05-22T23:45:24Z,,,Columbidae,,44
"",35844,1,cd42fb11-b971-44e3-8649-a2ccb5cc1b68,,Zenaida macroura,,Aves,Zenaida macroura,Zenaida macroura,especimen,sipecam,Zenaida,0.7555555555555555,,,,4a1aebc2-0191-6422-b176-6fe09a5e35c2,Columbiformes,0.15000000000000002,0.6318359375,0.212890625,Zenaida macroura,,Animalia,adulto,Chordata,usuario,2023-05-22T23:45:47Z,alta,,2023-05-22T23:45:47Z,,,Columbidae,,44
"",35911,1,6e97bfa2-2ce7-484b-adb3-c7380b75865f,,Aramus guarauna,,Aves,Aramus guarauna,Aramus guarauna,especimen,sipecam,Aramus,0.3338983050847458,,,,79148b25-c6e7-edac-cf12-5bdf833887db,Gruiformes,0.30169491525423725,0.45743329097839897,0.2515883100381195,Aramus guarauna,,Animalia,adulto,Chordata,usuario,2023-05-22T23:46:08Z,alta,,2023-05-22T23:46:08Z,,,Aramidae,,44
"",35911,1,44ac32da-9360-4f4a-8cd3-0e20c15773e1,,Aramus guarauna,,Aves,Aramus guarauna,Aramus guarauna,especimen,sipecam,Aramus,0.3951388888888889,,,,7361312e-e5f3-4899-f2d0-58fc1d5cbabe,Gruiformes,0.15625000000000006,0.55126953125,0.0556640625,Aramus guarauna,,Animalia,adulto,Chordata,usuario,2023-05-22T23:46:29Z,alta,,2023-05-22T23:46:29Z,,,Aramidae,,44
"",34523,1,7cf62e73-5805-490c-b0e3-4fd7c26332dd,,Tayassu pecari,,Mammalia,Tayassu pecari,Tayassu pecari,especimen,sipecam,Tayassu,0.2826388888888889,,,,e2be6e72-9933-39f7-0bf3-7797386034e0,Artiodactyla,0.29166666666666663,0.2841796875,0.2646484375,Tayassu pecari,,Animalia,adulto,Chordata,usuario,2023-05-22T23:46:50Z,alta,,2023-05-22T23:46:50Z,,,Tayassuidae,,44
"",34523,1,bb444955-7b46-4d46-839a-2bb2aafd1eda,,Tayassu pecari,,Mammalia,Tayassu pecari,Tayassu pecari,especimen,sipecam,Tayassu,0.2722222222222222,,,,a86ff313-e9fd-bd83-5f27-6d2a4cc83cd1,Artiodactyla,0.3229166666666667,0.30810546875,0.291015625,Tayassu pecari,,Animalia,adulto,Chordata,usuario,2023-05-22T23:47:24Z,alta,,2023-05-22T23:47:24Z,,,Tayassuidae,,44
"",34523,1,839ba813-d429-44d5-99e9-9ff21f40c62e,,Tayassu pecari,,Mammalia,Tayassu pecari,Tayassu pecari,especimen,sipecam,Tayassu,0.2972222222222222,,,,b2a26b49-1e8a-ce69-063e-a2ee25fa1b40,Artiodactyla,0.25833333333333336,0.24755859375,0.30517578125,Tayassu pecari,,Animalia,adulto,Chordata,usuario,2023-05-22T23:47:44Z,alta,,2023-05-22T23:47:44Z,,,Tayassuidae,,44
"",34523,1,2679994b-e882-42ad-bfe8-20d7d522f6f8,,Tayassu pecari,,Mammalia,Tayassu pecari,Tayassu pecari,especimen,sipecam,Tayassu,0.28680555555555554,,,,0f8429f3-158d-fcd7-1cb0-db02b7cee056,Artiodactyla,0.2791666666666667,0.28369140625,0.30078125,Tayassu pecari,,Animalia,adulto,Chordata,usuario,2023-05-22T23:48:04Z,alta,,2023-05-22T23:48:04Z,,,Tayassuidae,,44
"",34523,1,edeb3f68-8a9a-41d2-a4fb-93aa2240481c,,Tayassu pecari,,Mammalia,Tayassu pecari,Tayassu pecari,especimen,sipecam,Tayassu,0.2590277777777778,,,,3359e013-09ca-c8ac-5be8-a64aeaba0e71,Artiodactyla,0.5881944444444445,0.51708984375,0.4658203125,Tayassu pecari,,Animalia,adulto,Chordata,usuario,2023-05-22T23:48:21Z,alta,,2023-05-22T23:48:21Z,,,Tayassuidae,,44
"",34523,3,0b67740d-9047-4173-a538-d9aefccac26d,,Tayassu pecari,alimentandose,Mammalia,Tayassu pecari,Tayassu pecari,especimen,sipecam,Tayassu,0.1423728813559322,,,,b25d6b58-0697-baaa-f800-207fb217fa25,Artiodactyla,0.7406779661016949,0.25667090216010163,0.698856416772554,Tayassu pecari,,Animalia,adulto,Chordata,usuario,2023-05-22T23:49:27Z,alta,,2023-05-22T23:49:27Z,,,Tayassuidae,,44
"",34523,3,bc41c20a-0685-4d19-a203-c5d7b0ef8f33,,Tayassu pecari,alimentandose,Mammalia,Tayassu pecari,Tayassu pecari,especimen,sipecam,Tayassu,0.16440677966101694,,,,8d647910-f61c-d5fe-4959-dc180ecef85e,Artiodactyla,0.6593220338983051,0.24777636594663277,0.7242693773824651,Tayassu pecari,,Animalia,adulto,Chordata,usuario,2023-05-22T23:50:00Z,alta,,2023-05-22T23:50:00Z,,,Tayassuidae,,44
"",34523,2,3ededee2-4b19-40e4-be09-ed80cd552558,,Tayassu pecari,alimentandose,Mammalia,Tayassu pecari,Tayassu pecari,especimen,sipecam,Tayassu,0.11694915254237288,,,,2df40b1d-e7ab-5971-42b7-0a3296deef9f,Artiodactyla,0.6101694915254237,0.40152477763659467,0.5158831003811944,Tayassu pecari,,Animalia,adulto,Chordata,usuario,2023-05-22T23:50:43Z,alta,,2023-05-22T23:50:43Z,,,Tayassuidae,,44
"",34523,2,11002052-f0d7-424c-9706-b4462952c34d,,Tayassu pecari,alimentandose,Mammalia,Tayassu pecari,Tayassu pecari,especimen,sipecam,Tayassu,0.15593220338983052,,,,70eac8e1-5a07-66cf-f560-cd52dc545909,Artiodactyla,0.6305084745762712,0.4243964421855146,0.5222363405336723,Tayassu pecari,,Animalia,adulto,Chordata,usuario,2023-05-22T23:51:05Z,alta,,2023-05-22T23:51:05Z,,,Tayassuidae,,44
"",34523,2,5728c168-a55b-4671-bf6f-28d98e6d478b,,Tayassu pecari,,Mammalia,Tayassu pecari,Tayassu pecari,especimen,sipecam,Tayassu,0.03559322033898305,,,,159ffa22-359e-3076-e894-18e40fb199ad,Artiodactyla,0.9271186440677966,0.012706480304955527,0.9796696315120711,Tayassu pecari,,Animalia,adulto,Chordata,usuario,2023-05-22T23:51:44Z,alta,,2023-05-22T23:51:44Z,,,Tayassuidae,,44
"",34523,1,2c94bb06-a2fb-40cc-9ad7-b9f66080c30b,,Tayassu pecari,alimentandose,Mammalia,Tayassu pecari,Tayassu pecari,especimen,sipecam,Tayassu,0.07796610169491526,,,,cd119c07-9eaf-1c1a-034a-3ef864efb2e4,Artiodactyla,0.8779661016949153,0.01905972045743329,0.9682337992376111,Tayassu pecari,,Animalia,adulto,Chordata,usuario,2023-05-22T23:52:25Z,alta,,2023-05-22T23:52:25Z,,,Tayassuidae,,44
"",36798,1,51d8ea5d-16f5-430e-b4a7-f2186a1701fc,,Mazama temama,moviendose,Mammalia,Mazama temama,Mazama temama,especimen,sipecam,Mazama,0.6354166666666666,,,,082d482b-24c6-d4f2-9db0-8b55516effbc,Artiodactyla,0.34097222222222223,0.5048828125,0.29052734375,Mazama temama,,Animalia,adulto,Chordata,usuario,2023-05-22T23:52:56Z,alta,,2023-05-22T23:52:56Z,,macho,Cervidae,,44
"",36798,1,00b1ae77-d872-4f3e-ae45-51669e17db32,,Mazama temama,,Mammalia,Mazama temama,Mazama temama,especimen,sipecam,Mazama,0.6111111111111112,,,,a49b6fe6-389d-e2cf-449f-d9e3b78e48ad,Artiodactyla,0.36597222222222214,0.5908203125,0.19091796875,Mazama temama,,Animalia,adulto,Chordata,usuario,2023-05-22T23:53:17Z,alta,,2023-05-22T23:53:17Z,,,Cervidae,,44
"",36798,1,a621f219-e1aa-4a1e-b82c-5bffe2cb7d82,,Mazama temama,,Mammalia,Mazama temama,Mazama temama,especimen,sipecam,Mazama,0.5736111111111111,,,,ae6a1fa5-c3cc-d336-de70-a52cee8d0fed,Artiodactyla,0.40347222222222223,0.77587890625,0.22412109375,Mazama temama,,Animalia,adulto,Chordata,usuario,2023-05-22T23:53:38Z,alta,,2023-05-22T23:53:38Z,,,Cervidae,,44
"",36798,1,5e3ba42c-38ae-4ac2-9af2-fdc97c4a22be,,Mazama temama,,Mammalia,Mazama temama,Mazama temama,especimen,sipecam,Mazama,0.5472222222222223,,,,c9bcce8d-44d4-e307-4e6e-9bc4e39efd17,Artiodactyla,0.3604166666666666,0.95703125,0.04296875,Mazama temama,,Animalia,,Chordata,usuario,2023-05-22T23:53:58Z,alta,,2023-05-22T23:53:58Z,,,Cervidae,,44
